a00_cle_idweb,d01_07_cp,d01_08_ville,d01_01_denomination,g04_052_descripteurs_libelles,g04_09_resume_objet,g04_061_criteres_sociaux,g01_02_02_perimetre,g01_02_01_famille,g01_02_03_nature,g01_02_04_statut,g04_062_criteres_environnementaux,g04_01_date_publication
19-143485,93218,Saint-denis,EPT Plaine Commune,['Formation'],"Prestation de formation et délivrance des autorisations de conduite et habilitations pour l'utilisation des engins de chantier, des chariots de manutention, des Plateformes Elévatrices Mobiles de",oui,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-136751,93270,Sevran,Commune de Sevran,['Nettoyage de locaux'],mise en propreté des locaux des bâtiments communaux et scolaires,oui,directive24,joue,appeloffre,initial,oui,2019-09-20
19-142004,93300,Aubervilliers,OPH AUBERVILLIERS,['Prestations de services'],19DGL01,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-142181,93300,Aubervilliers,DIRECCTE IDF,['Prestations de services'],PRESTATIONS DE COMMUNICATION CONCERNANT LE VOLET DECONCENTRE EN ILE-DE-FRANCE DU PON FSE 2014-2020,oui,directive24,joue,attribution,initial,non,2019-09-20
19-143546,93507,Pantin,CENTRE NATIONAL DE LA DANSE,['Evénementiel'],Le marché public a pour objet des prestations de services d'agence de presse pour la communication du Centre national de la danse.,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143539,93697,Pantin cedex,Pantin Habitat,"['Carrelage', 'Maçonnerie', 'Plâtrerie']","Exécution de travaux de maçonnerie, plâtrerie, carrelage et faïence nécessaires à l'entretien et à la réfection partielle de logements, parties communes d'immeubles, locaux annexes et ouvrag",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143683,93700,Drancy,OPHLM de Drancy,['Prestations de services'],Location et maintenance de photocopieurs multifonctions appartenant à l'OPH de DRANCY (93700).,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143256,94054,Créteil cedex,Département du Val de Marne,"[""Assistance à maîtrise d'ouvrage""]","Une mission d'assistance à maîtrise d'ouvrage concernant l'économie de la construction et la maitrise du coût global dans le cadre de la construction d'un collège, labellisé "" BATI",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142520,94110,Arcueil,Mairie d'Arcueil,"[""Assistance à maîtrise d'ouvrage""]","Assistance à Maitrise d'Ouvrage pour l'opération de réhabilitation de l'hôtel de Ville, de la construction de la galerie Gonzalez et d'un parking souterrain à Arcueil",non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143118,94114,Arcueil cedex,Informatique CDC,['Informatique (prestations de services)'],"MARCHE D'ASSISTANCE A LA MISE EN OEUVRE, SUPPORT ET MAINTENANCE DE LA "" SUITE JETON DE L'EDITEUR GIP-MDS """,non,cmp2006,fns,attribution,initial,non,2019-09-20
19-141999,94114,Arcueil cedex,Informatique CDC,"['Informatique (matériel)', 'Logiciel']","ACQUISITION DE NOUVEAU MATERIEL ET DE LOGICIELS RESEAUX ET SECURITE (NON EXISTANT DANS LE PARC D'ICDC) ET DE PRESTATIONS DE MAINTENANCE, DE PRESTATIONS D'EXPERTISE ET DE SUPPORT",non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143542,94125,Fontenay-sous-bois cedex,Ville de Fontenay sous Bois,['Voirie'],Travaux d'entretien de la signalisation horizontale,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143501,94165,Saint-Mandé,Institut Geographique National,['Evénementiel'],"Réalisation de prestations d'hébergement du séminaire de l'inventaire forestier, du lundi 4 novembre 2019 à 12h00 au vendredi 8 novembre 2019 à 14h00 (semaine 45) et réunion de préparation d",non,cmp2006,mapa,attribution,initial,oui,2019-09-20
19-142014,94270,Le Kremlin-Bicêtre,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,['Prestations de services'],Prestations de mise à disposition de personnel médical intérimaire,non,directive24,joue,attribution,initial,non,2019-09-20
19-143532,94275,Le kremlin bicêtre cedex,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,['Métallerie'],Le présent marché constitue une opération de travaux visant à modifier et renforcer la sécurité de l'accès véhicule et piétons de la Rue Rossel au CHU de Bicêtre.,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143687,94320,Thiais,Ville de Thiais,['Matériel de bureau'],Marché d'achat de matériels de bureau,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143684,94320,Thiais,Ville de Thiais,['Mobilier'],Le présent marché porte ainsi sur l'acquisition et l'installation des mobiliers dans le hall et dans la salle des mariages de l'Hôtel de Ville de Thiais.,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143653,94320,Thiais,Ville de Thiais,"['Electricité (travaux)', 'Métallerie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols']",La présente consultation a pour objet les travaux de rénovation de l'espace social du Pavé Grignon.,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143521,94398,Orly aérogare cedex,GRAND ORLY SEINE BIEVRE,['Etude'],Etudes de sécurité publique et évaluation des impacts sur la sante dans le cadre du NPRU de Choisy-le-Roi,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142268,94420,Le plessis trévise,Ville du Plessis-Trévise,['Voirie'],Réaménagement de l'avenue Ardouin entre les avenues Jean Kiffer et Europe,non,directive24,joue,attribution,initial,non,2019-09-20
19-143071,94510,La queue-en-brie,CTRE COM ACTION SOC DE LA QUEUE EN B,"['Repas, traiteur']",Banquet(s) des retraités - Mai 2020,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143243,94682,Vincennes,FONDS GARANTIE ASSUR OBL DE DOMMAGES,['Restauration collective'],Le marché a pour objet une prestation de service de restauration collective et des prestations associées. Le marché permet également de commander au titulaire des prestations annexes dans le cadre d&a,oui,cmp2006,fns,appeloffre,rectificatif,oui,2019-09-20
19-143725,95017,Cergy pontoise,CPAM Cergy Pontoise,['Réseaux divers'],Exécution de prestations de maintenance d'installations téléphoniques et services associés sur 3 sites de la CPAM du VAL D'OISE,non,cmp2006,fns,appeloffre,initial,oui,2019-09-20
19-142006,95027,Cergy-Pontoise cedex,GPSO POUR ISSY LES MOULINEAUX,['Electroménager'],Entretien préventif et curatif du parc électroménager de la Ville d'Issy-les-Moulineaux,non,directive24,joue,appeloffre,initial,oui,2019-09-20
19-143214,95032,Cergy pontoise cedex,Conseil général du Val d'Oise,['Voirie'],La présente consultation a pour objet la réalisation des travaux relatifs au projet de requalification de la RD 4 rue Carnot (section rue Boucher / rue du Général de Gaulle - section 2/3) sur la co..,non,cmp2006,fns,attribution,initial,non,2019-09-20
19-143208,95032,Cergy pontoise cedex,Conseil général du Val d'Oise,['Voirie'],"La présente consultation a pour objet la réalisation des travaux pour la requalification de la RD 48 entre chemin de l'Emissaire et RD 411 sur la commune d'Herblay-sur-Seine, département du",non,cmp2006,fns,attribution,initial,non,2019-09-20
19-142082,95120,Ermont,Commune d'Ermont,"['Véhicules', 'Véhicules (location)']",Entretien du parc automobile de la ville d'Ermont et location d'une balayeuse compacte d'appoint.,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143277,95300,Pontoise,VILLE DE PONTOISE,"['Etude', 'Prestations de services']",Le présent marché a pour objet la révision générale du Plan Local d?Urbanisme (PLU) de la ville de Pontoise.,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143226,95380,PUISEUX-EN-FRANCE,COMMUNE DE PUISEUX EN FRANCE,['Bâtiment'],Relance des lots infructueux et sans suite de la consultation pour la construction d'une salle de spectacles et la mise aux normes d'accessibilité des locaux associatifs du complexe André Ma,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-139845,97100,Basse-Terre,Région Guadeloupe,"['Informatique (prestations de services)', 'Site internet', 'Informatique (assistance)']",administration portail guadeloupe numérique,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142943,97100,Basse-Terre,Région Guadeloupe,['Alimentation en eau potable'],Travaux pour l'amélioration de la distribution en eau potable sur basse-terre et saint-claude,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143731,97100,Basse-Terre,CA Sud Basse-Terre,['Peinture (travaux)'],Tavaux de peinture pour le bâtiment vestiaires de la piscine intercommunale de Rivière des Pères,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142195,97139,Les Abymes,Ville des Abymes,['Assurance'],Services d'assurances pour la ville des Abymes,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-142986,97157,POINTE A PITRE,UNIVERSITE DES ANTILLES,"['Matériel électrique', 'Matériel de travaux publics']",réhabilitation mise en sécurité et en accessibilité amphithéatre Michel Louis sur le Campus de schoelcher en martinique,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142126,97200,Fort de France,REGIE DES EAUX ODYSSI,['Assainissement'],Numéro de la consultation : 2019-Proj-Ppi-0059 Etude Des Reseaux Et Ouvrages D'Assainissement Des Bassins Versants Des Stations D'Epuration De Dillon Et Pointe Des Negres Ppi noA19,non,autre,joue,rectificatif,rectificatif,non,2019-09-20
19-131084,97201,Fort de France,COLLECTIVITE TERRITORIALE MARTINIQUE,"[""Maîtrise d'oeuvre"", 'Ingénierie']",Maîtrise d'oeuvre pour la construction d'un viaduc en traversée de la RN2 au quartier Fond Lahayé - commune de Schoelcher,non,directive24,joue,attribution,initial,non,2019-09-20
19-143726,97204,Fort de france cedex martinique,Cté d'Agglo du centre de la Martinique,['Photovoltaïque'],Construction d'une centrale photovoltaïque pour l'alimentation d'une infrastructure de recharge de véhicules électriques et l'autoconsommation du siège de la CACEM,non,cmp2006,fns,appeloffre,rectificatif,non,2019-09-20
19-141944,97224,Ducos,Ville de Ducos,"['Impression', 'Publicité, Communication']",régie publicitaire : conception et impression graphique du magazine et de l'agenda municipal de la ville de ducos,non,directive24,joue,attribution,initial,non,2019-09-20
19-143615,97231,Le Robert,SMTVD,['Matériel électrique'],Réalisation de vérifications réglementaires des installations électriques et de protection contre la foudre des sites du SMTVD,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142969,97231,Le Robert,SMTVD,['Groupe électrogène'],Maintenance et entretien des groupes électrogènes du SMTVD,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142196,97232,LAMENTIN,SA Aéroport de Martinique Aimé Cesaire,"['Revêtements de sols', 'Sondage (travaux)']",TRAVAUX DE GOMMAGE ET DE MESURE DE GLISSANCE SUR LA PISTE DE L'AEROPORT DE MARTINIQUE AIME CESAIRE,non,directive25,joue,appeloffre,initial,non,2019-09-20
19-143704,97300,Macouria,COMMUNE DE MACOURIA,"['Hygiène (articles)', 'Maintenance', ""Produits d'entretien""]",Fourniture de produits et de matériels d'entretien et d'hygiène corporelle pour la Ville de Macouria,non,cmp2006,mapa,appeloffre,initial,oui,2019-09-20
19-143454,97306,CAYENNE CEDEX,CENTRE HOSPITALIER DE CAYENNE,['Climatisation'],CONSULTATION DE MAÎTRISE D'OEUVRE DANS LE CADRE D'UNE ETUDE SUR LA CLIMATISATION DU BÂTIMENT HISTORIQUE MC DU CHC,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143733,97307,CAYENNE,COLLECTIVITE TERRITORIALE DE GUYANE,['Contrôle technique'],Mission de contrôle technique pour la mise aux normes des installations électriques du lycée MICHOTTE,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143735,97307,CAYENNE,COLLECTIVITE TERRITORIALE DE GUYANE,['Prestations de services'],Mission SPS pour la mise aux normes des installations électriques du lycée MICHOTTE,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143377,97307,CAYENNE,COLLECTIVITE TERRITORIALE DE GUYANE,['Contrôle technique'],CONTROLE TECHNIQUE POUR LA RESTRUCTURATION ET L'EXTENSION DU COLLEGE DE GRAND SANTI - TRANCHE IV,non,cmp2006,mapa,attribution,initial,non,2019-09-20
19-142982,97313,Saint Georges,Ville de Saint-Georges-de-l'Oyapock,"['Couverture', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Plomberie (travaux)']",CONSTRUCTION D'UN CARBET AU QUARTIER ESPERANCE,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143647,97320,ST-LAURENT DU MARONI,Commune de Saint-Laurent du Maroni,"[""Maîtrise d'oeuvre""]",Maîtrise d'oeuvre pour l'aménagement d'équipements sportifs sur la ZAC Saint-Maurice,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143641,97320,ST-LAURENT DU MARONI,Commune de Saint-Laurent du Maroni,"[""Maîtrise d'oeuvre""]",Maîtrise d'oeuvre pour la réalisation d'une voie de liaison entre l'avenue Paul CASTAING et la route Paul ISNARD,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142160,97326,CAYENNE CEDEX,siguy,['Nettoyage de locaux'],Entretien des locaux administratifs des bâtiments administratifs et des espaces verts du siege de la SIGUY,non,directive24,joue,appeloffre,initial,oui,2019-09-20
19-143331,97351,Matoury,Communauté de cmes du centre littoral,"['Alimentation en eau potable', ""Maîtrise d'oeuvre"", 'Réservoir']",Renforcement de la conduite de distribution RD5 entre le carrefour du Gallion et Montsinéry,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143257,97400,SAINT DENIS,Groupement de Commandes EPSMR - CHGM,['Etude'],APPUI A LA DEMARCHE D'AMELIORATION DE LA PRISE EN CHARGE EN CMP ET CMPEA,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-141904,97400,Saint-Denis,Département de la Réunion,['Outillage'],"Accords-cadres pour la fourniture, l'entretien et la réparation d'outillages thermiques pour le Département, y compris pièces détachées et consommables",non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143060,97410,SAINT-PIERRE,SMTDRSO,"['Bâtiment', 'Charpente', 'Menuiserie', ""Tous corps d'état"", 'Serre']",MAPA. TRAVAUX D'EXTENSION DU CTVD DE LA RIVIERE SAINT-ETIENNE : TRANCHE 6. Lot no 07 : Bâtiments techniques,non,cmp2006,fns,attribution,initial,non,2019-09-20
19-142994,97410,Saint Pierre,SEM Réunion Recyclage Environnement,['Habillement'],FOURNITURE ET LIVRAISON DES EQUIPEMENTS DE PROTECTION INDIVIDUELLE AU PROFIT DE LA SEMRRE,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-142256,97410,Saint pierre,C.I.V.I.S.,"['Charpente', 'Electricité (travaux)', 'Gros oeuvre', 'Matériaux de construction', 'Plomberie (travaux)']",B.H.N.S. DE L'ETANG-SALE LES HAUTS MARCHE BATIMENTS: CONSTRUCTION DES BATIMENTS DU POLE D'ECHANGE DE LA MAIRIE ET DU BATIMENT D'EXPLOITATION DE LA ZONE DE REGULATION,non,directive24,joue,appeloffre,initial,oui,2019-09-20
19-142968,97410,SAINTE-PIERRE,C.I.V.I.S.,['Etude'],Étude de programmation pour la réalisation d'ateliers sur une parcelle du lotissement artisanal de la Rivière Saint-Louis.,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-142245,97439,Sainte-Rose,COMMUNE DE SAINTE ROSE,['Chambre froide'],Amenagement Et Equipement Du Port Abri Peche De La Marine,non,directive24,joue,attribution,initial,non,2019-09-20
19-138462,97600,Mamoudzou,CENTRE HOSPITALIER DE MAYOTTE,"[""Assistance à maîtrise d'ouvrage""]","marché d'assistance à maîtrise d'ouvrage (amo) "" emménagement du nouvel hôpital de petite terre et du déménagement de l'hopital de dzaoudzi",non,cmp2006,mapa,attribution,initial,non,2019-09-20
19-138349,97600,Mamoudzou,CENTRE HOSPITALIER DE MAYOTTE,['Maintenance'],Maintenance preventive et corrective des groupes electrogenes du centre hospitalier de mayotte,non,directive24,joue,attribution,initial,non,2019-09-20
19-142218,97600,Mamoudzou,Département de Mayotte,['Mobilier'],Acquisition et livraison de mobiliers de bureau pour les besoins des services du Conseil Départemental de Mayotte,non,directive24,joue,attribution,initial,non,2019-09-20
19-143198,97600,Mamoudzou,CADEMA,"['Collecte sélective', 'Mobilier urbain']",Pose et maintenance de bornes enterrées,non,cmp2006,fns,appeloffre,rectificatif,non,2019-09-20
19-141864,97801,Saint denis cedex 9,Conseil Régional de la Réunion,['Signalisation'],"POSE, FOURNITURE ET MISE EN OEUVRE DE LA SIGNALISATION VERTICALE DE POLICE SUR LE RESEAU DES ROUTES REGIONALES DE LA REUNION",non,directive24,joue,appeloffre,initial,non,2019-09-20
19-142278,97804,Saint-denis cedex 09,EMA/DC SCA/GSBdD Réunion-Mayotte,['Construction navale'],Fourniture et livraison de matériels nautiques au profit des FAZSOI,non,directive24,joue,attribution,initial,non,2019-09-20
19-143038,97821,Le Port,Grand Port Maritime de La Réunion,"['Location (matériels)', 'Evénementiel']","Location de chapiteaux, tables et chaises",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143326,97821,Le Port,Grand Port Maritime de La Réunion,['Installation portuaire'],REALISATION DE L'EVALUATION DE SURETE PORTUAIRE DU GPMDLR,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-141885,97822,Le port cedex,TERRITOIRE DE LA COTE OUEST,"[""Assistance à maîtrise d'ouvrage""]",Relance assistance à Maîtrise d'Ouvrage et étude stratégique multisectorielle relative au transfert anticipé de gestion du port de Saint-Gilles-les Bains vers la Régie des Ports de Plaisance du T,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-141865,97864,Saint-Paul,Mairie de Saint-Paul,"['Prestations de services', 'Spectacle']","Location et maintenance de toilettes et d'urinoirs, prestations de sonorisation et d'éclairage scénique pour les événements se déroulant sur la Commune de Saint-Paul",non,directive24,joue,appeloffre,initial,non,2019-09-20
19-142213,98844,Noumea,GIP Formation Cadres Avenir,"['Prestations de services', 'Formation', 'Ingénierie']",mandat de gestion administrative et financière des bénéficiaires du gip formation cadres avenir en nouvelle calédonie en métropole,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-140814,None,Basse-terre,Région Guadeloupe,['Ascenseur'],marche de mise aux normes du parc d'ascenseurs des bâtiments administratifs régionaux.,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-139637,None,Paris,CNAVTS de Paris,['Mobilier'],achat de sièges de bureau,non,directive24,joue,appeloffre,initial,oui,2019-09-20
19-142316,None,Bourg en bresse,SDIS de L'Ain,['Papeterie'],Groupement de commandes du service départemental d'incendie et de secours et département de l'Ain - Fourniture de papier pour la reprographie,non,directive24,joue,attribution,initial,oui,2019-09-20
19-118827,None,PONT CROIX,CIAS du Cap-Sizun,"['Ascenseur', 'Bardage', 'Bâtiment', 'Blanchisserie (matériel)', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Cuisine (équipement)', 'Démolition', 'Electricité (travaux)', 'Etanchéité', 'Groupe électrogène', 'Gros oeuvre', 'Isolation', 'Matériel médical', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Réseaux divers', 'Revêtements de sols', 'Serrurerie', 'Terrassement', 'Ventilation', 'Voirie', 'Amiante (désamiantage)']",marchés de travaux en vue de la restructuration/extension de l'ehpad résidence de la fontaine à pontcroix (29),non,directive24,joue,attribution,initial,non,2019-09-20
19-143475,None,La Tranche Sur Mer,Commune de La Tranche-sur-Mer,['Plage'],concession de service public pour l'attribution d'une sous-concessions de plage,non,dsp,dsp,appeloffre,initial,non,2019-09-20
19-142007,None,calvi,Communauté de communes Calvi - Balagne,['Véhicules (location)'],locations de véhicules de collecte des déchets - bennes compactrices,non,directive24,joue,attribution,initial,non,2019-09-20
19-142304,None,TALANGE,COMMUNE DE TALANGE,"['Assurance', 'Prestations de services']",consultation pour la souscription de contrats d'assurances,non,directive24,joue,attribution,initial,non,2019-09-20
19-141580,None,SAINTE-LUCE,Communauté d'Agglomération Espace Sud,['Informatique (prestations de services)'],accord-cadre a bons de commande mono-attributaire : migration office 365 pour les communes membres de la caesm,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-141828,None,LE MANS,Mancelle d'habitation,['Prestations de services'],Accord-cadre multi-attributaires pour la commercialisation de logements,non,directive24,joue,attribution,initial,non,2019-09-20
