,index,g01_01_id_web,g04_01_date_publication,len_d05_25_lots,description,valeur,valeurmax,valeurmin,codenuts,cpv,criteresattribution,d01_01_denomination,d01_02_code_ident_national,d01_05_adjudicateur_nuts,d01_07_cp,d01_08_ville,d01_15_url_profil_acheteur,datedebut,dateexecution,datefin,datelancement,datelivraison,dureejours,dureemois,infocompl,intitule,lieuprincipal,nbcandidats,num,optionsdescription,optionsnon,optionsoui,quantite,renouvellementdescription,renouvellementnon,renouvellementoui,suphuitansjustification,supquatreansjustification,variantesnon,variantesoui,catalogueelectroniquenon,catalogueelectroniqueoui
130,292,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 421920, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,12,,,,,,,,,,,,,
131,302,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 377280, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,22,,,,,,,,,,,,,
132,303,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 414720, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,23,,,,,,,,,,,,,
133,283,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 646500, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,3,,,,,,,,,,,,,
134,298,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 342720, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,18,,,,,,,,,,,,,
135,282,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 262000, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,2,,,,,,,,,,,,,
136,290,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 331200, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,10,,,,,,,,,,,,,
137,301,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 285120, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,21,,,,,,,,,,,,,
138,291,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 482400, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,11,,,,,,,,,,,,,
139,287,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 417600, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,7,,,,,,,,,,,,,
140,294,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 498240, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,14,,,,,,,,,,,,,
141,308,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 450720, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,28,,,,,,,,,,,,,
142,307,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 277920, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,27,,,,,,,,,,,,,
143,311,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 493920, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,31,,,,,,,,,,,,,
144,306,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 616320, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,26,,,,,,,,,,,,,
145,286,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 331200, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,6,,,,,,,,,,,,,
146,312,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 473760, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,32,,,,,,,,,,,,,
147,285,19-34224,2019-03-06,33,"Les prestations d'accueil et d'animation à destination des enfants comprennent la coordination, l'organisation, la gestion et la réalisation de celles-ci.Pour les écoles maternelles et élémentaires :- Des Garderies du Matin pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 07H30 à 08h30.- Des Animations du Soir pendant les périodes scolaires les lundis, mardis, jeudis et vendredis de 16h30 à 18 heures.Pour les écoles élémentaires :- Un Temps récréatif pendant la pause méridienne, en période scolaire deux jours par semaine, soit les lundis et jeudis, soit les mardis et vendredis, de 11h30 à 13h30, au choix du candidat.","{'value': 492400, 'devise': 'EUR'}",,,['FRL04'],92331210,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,Prestations d'accueil et d'animation périscolaires dans les écoles maternelles et élémentaires publiques de la Ville de Marseille : 33 lots.,,,5,,,,,,,,,,,,,
